id,id_pelicula,id_usuario,puntuacion,fecha
,s6841,467,4.8,2020-10-01
,s3785,395,6.8,2023-03-01
,s2293,363,2.4,2018-06-01
,s492,395,3.6,2020-01-01
,s8091,933,5.9,2019-09-01
,s5530,473,7.6,2022-01-01
,s8204,104,7.3,2022-05-01
,s1602,535,7.7,2018-01-01
,s6506,128,6.3,2020-12-01
,s4188,415,2.0,2020-10-01
,s165,320,4.5,2019-07-01
,s1137,380,6.7,2023-08-01
,s8473,583,5.4,2022-09-01
,s3987,336,9.5,2023-02-01
,s3830,377,2.0,2019-08-01
,s3157,298,3.3,2022-09-01
,s3261,619,7.5,2019-06-01
,s833,232,7.9,2018-08-01
,s4684,807,5.1,2018-10-01
,s1876,359,9.9,2023-11-01
,s3444,734,9.3,2019-06-01
,s6800,44,3.5,2018-09-01
,s2051,863,9.6,2019-05-01
,s6145,667,8.9,2018-06-01
,s3637,45,9.9,2022-02-01
,s4405,325,9.3,2023-04-01
,s6756,704,9.7,2020-09-01
,s3577,419,7.0,2021-04-01
,s7437,740,9.3,2020-02-01
,s7615,371,1.3,2023-09-01
,s1799,532,3.1,2022-01-01
,s5823,595,6.5,2022-03-01
,s241,43,5.5,2020-11-01
,s1654,768,9.9,2019-10-01
,s5680,308,5.8,2022-07-01
,s7323,530,3.1,2018-12-01
,s7819,746,1.0,2023-12-01
,s5478,462,7.1,2023-01-01
,s2648,228,4.8,2023-09-01
,s6192,937,6.5,2021-03-01
,s7319,159,1.4,2023-08-01
,s2410,332,1.1,2021-08-01
,s2676,136,2.5,2022-12-01
,s2422,789,1.8,2022-10-01
,s2833,109,8.9,2023-01-01
,s3044,449,7.3,2022-01-01
,s7536,403,7.4,2019-05-01
,s272,179,3.6,2018-11-01
,s2480,35,5.0,2023-09-01
,s5267,970,2.3,2018-02-01
,s6975,254,7.9,2022-08-01
,s8035,448,3.6,2022-05-01
,s6253,202,7.2,2021-10-01
,s6347,294,8.7,2023-11-01
,s8714,513,7.6,2019-09-01
,s1603,178,5.1,2022-12-01
,s1396,91,8.6,2018-12-01
,s8628,321,8.2,2019-06-01
,s8492,629,1.6,2019-10-01
,s3826,443,8.4,2019-11-01
,s7137,393,3.4,2018-07-01
,s3242,314,5.6,2018-10-01
,s3394,476,7.9,2018-02-01
,s827,159,2.5,2019-11-01
,s5581,824,2.7,2021-05-01
,s812,273,1.9,2019-07-01
,s2744,207,4.0,2021-02-01
,s297,539,2.4,2021-09-01
,s3126,174,8.2,2021-04-01
,s7531,495,7.9,2020-09-01
,s5565,880,8.2,2019-05-01
,s3912,586,8.6,2023-05-01
,s4324,851,9.1,2019-06-01
,s54,373,9.1,2019-10-01
,s4175,128,1.8,2023-04-01
,s8414,709,3.2,2018-08-01
,s7167,955,8.8,2023-03-01
,s2793,116,6.8,2019-07-01
,s6996,181,8.6,2019-08-01
,s151,74,6.6,2023-03-01
,s5689,553,1.8,2019-02-01
,s4716,321,6.0,2018-04-01
,s953,720,1.7,2018-05-01
,s4078,102,7.7,2019-07-01
,s2311,922,3.8,2022-10-01
,s5621,866,7.9,2020-08-01
,s6158,602,4.7,2020-01-01
,s7329,206,1.3,2022-11-01
,s3079,182,6.9,2019-12-01
,s1460,715,6.3,2020-02-01
,s562,202,4.1,2019-06-01
,s5042,339,4.9,2019-01-01
,s1047,211,3.6,2021-02-01
,s6785,958,5.4,2018-01-01
,s7590,371,6.0,2020-03-01
,s7462,318,7.1,2022-11-01
,s441,358,7.0,2018-10-01
,s3020,299,8.5,2021-05-01
,s8332,532,9.0,2019-12-01
,s6108,791,3.1,2022-11-01
,s4296,986,7.8,2022-04-01
,s5839,442,6.9,2022-02-01
,s6453,977,9.9,2018-05-01
,s4933,346,6.4,2018-08-01
,s363,418,9.6,2020-10-01
,s7522,343,6.0,2023-07-01
,s6068,825,7.2,2023-02-01
,s7869,632,4.1,2022-04-01
,s4992,551,9.5,2018-11-01
,s1735,346,6.1,2018-02-01
,s5412,995,7.0,2018-12-01
,s3141,688,3.2,2018-06-01
,s943,525,4.4,2022-10-01
,s1461,596,7.6,2021-06-01
,s8658,89,9.0,2020-05-01
,s2640,517,9.9,2018-07-01
,s4367,309,6.0,2022-10-01
,s4104,765,3.8,2020-05-01
,s8165,314,2.9,2023-02-01
,s8555,996,9.5,2020-06-01
,s3331,654,8.1,2022-04-01
,s5952,609,8.0,2021-03-01
,s2894,75,9.0,2021-11-01
,s2186,839,9.1,2018-03-01
,s4850,806,6.2,2018-08-01
,s8578,474,5.8,2021-05-01
,s8445,867,7.2,2022-08-01
,s6088,268,8.2,2021-07-01
,s2141,999,7.6,2020-11-01
,s8351,719,1.8,2019-11-01
,s7823,379,3.1,2023-12-01
,s3875,702,1.4,2020-06-01
,s6848,838,6.1,2021-03-01
,s3704,450,6.9,2022-07-01
,s3566,712,7.9,2023-02-01
,s3863,60,3.5,2021-12-01
,s2354,71,8.1,2023-07-01
,s1176,108,6.9,2020-01-01
,s627,98,7.1,2018-05-01
,s8624,330,8.7,2020-12-01
,s8436,385,9.5,2019-04-01
,s2122,999,4.1,2020-10-01
,s5812,183,6.5,2021-01-01
,s7523,792,7.2,2023-06-01
,s6829,149,5.6,2019-09-01
,s7851,300,8.2,2021-01-01
,s6747,170,5.0,2023-02-01
,s648,689,6.7,2018-02-01
,s3863,222,8.3,2018-09-01
,s6558,43,2.9,2019-08-01
,s7082,715,5.6,2021-11-01
,s6103,45,5.4,2019-04-01
,s8597,147,3.2,2022-01-01
,s5029,430,2.9,2020-10-01
,s6488,975,4.0,2021-08-01
,s4651,232,2.0,2018-06-01
,s4186,743,5.4,2020-10-01
,s6425,228,4.2,2020-06-01
,s8469,539,6.6,2021-03-01
,s1193,322,8.0,2021-02-01
,s489,697,8.0,2018-07-01
,s519,833,1.2,2019-07-01
,s3531,383,3.3,2023-07-01
,s4714,820,4.2,2020-04-01
,s4418,935,8.7,2018-07-01
,s5236,353,7.4,2018-01-01
,s7813,575,1.1,2018-04-01
,s1989,189,3.1,2018-09-01
,s1419,287,9.2,2022-10-01
,s8173,447,6.1,2020-01-01
,s6141,450,3.4,2019-03-01
,s6850,351,8.7,2018-01-01
,s4477,274,2.6,2022-08-01
,s934,586,4.6,2023-03-01
,s1042,328,2.7,2021-10-01
,s4734,60,6.8,2018-01-01
,s8612,735,2.1,2023-08-01
,s6456,113,9.2,2019-08-01
,s1486,768,2.7,2021-11-01
,s5029,482,5.5,2023-06-01
,s558,321,1.0,2020-07-01
,s3576,92,5.1,2018-10-01
,s1087,187,1.7,2021-03-01
,s5199,581,1.5,2023-10-01
,s4538,138,8.4,2023-03-01
,s6077,431,5.1,2023-01-01
,s2381,969,6.0,2023-11-01
,s1954,542,8.3,2021-05-01
,s5592,247,3.6,2019-03-01
,s8066,811,9.8,2021-03-01
,s3518,80,5.3,2022-04-01
,s5172,892,4.5,2021-06-01
,s1678,391,3.2,2020-02-01
,s81,385,1.2,2019-10-01
,s651,206,1.0,2020-06-01
,s150,792,6.4,2019-03-01
,s2229,590,5.8,2018-10-01
,s8231,670,2.2,2020-06-01
,s5048,821,6.9,2020-11-01
,s45,350,2.2,2021-02-01
,s4779,108,1.4,2018-05-01
,s1108,674,1.4,2019-03-01
,s7616,393,2.2,2020-05-01
,s8669,65,3.5,2020-08-01
,s7969,631,3.0,2019-01-01
,s520,750,6.3,2019-04-01
,s1858,573,8.9,2022-12-01
,s4906,7,5.3,2018-09-01
,s5581,807,9.9,2018-10-01
,s7604,815,5.7,2023-04-01
,s7386,60,3.8,2022-05-01
,s5077,785,2.9,2022-11-01
,s5063,408,1.1,2020-08-01
,s5083,648,2.0,2021-05-01
,s8521,316,9.8,2018-07-01
,s6727,763,8.6,2019-04-01
,s4289,87,2.0,2023-04-01
,s2102,217,5.1,2018-04-01
,s6859,876,3.4,2018-12-01
,s3477,878,1.2,2019-08-01
,s7586,602,8.9,2023-11-01
,s6495,577,1.2,2020-12-01
,s7007,751,9.5,2019-04-01
,s1284,263,9.0,2021-05-01
,s2917,361,9.8,2019-03-01
,s2132,747,9.8,2022-01-01
,s509,951,1.2,2020-05-01
,s6421,476,4.2,2019-04-01
,s82,580,8.7,2020-11-01
,s5939,957,7.9,2020-11-01
,s574,936,4.0,2020-02-01
,s7782,213,8.8,2023-08-01
,s631,210,5.8,2018-05-01
,s2797,316,9.8,2022-10-01
,s2808,250,6.5,2022-10-01
,s4712,575,7.2,2022-02-01
,s2265,427,7.4,2021-09-01
,s6494,533,2.5,2022-01-01
,s7744,101,7.8,2023-09-01
,s1170,205,4.3,2018-08-01
,s7507,186,6.2,2020-12-01
,s6833,690,2.0,2019-04-01
,s4737,743,7.1,2018-12-01
,s904,59,4.9,2018-08-01
,s2537,461,2.8,2018-03-01
,s7463,772,3.9,2018-06-01
,s2837,692,4.3,2022-03-01
,s6738,103,6.8,2021-08-01
,s3498,871,6.4,2023-04-01
,s741,520,6.7,2018-12-01
,s3218,8,2.2,2020-02-01
,s5805,926,9.2,2023-01-01
,s1311,426,2.9,2018-08-01
,s2355,591,7.1,2019-06-01
,s3146,554,2.3,2021-04-01
,s5982,18,3.4,2018-01-01
,s7008,839,4.2,2019-12-01
,s2248,153,5.8,2019-01-01
,s5354,266,9.7,2019-01-01
,s8071,14,1.5,2020-08-01
,s2079,579,4.5,2018-02-01
,s8097,813,1.8,2020-05-01
,s617,179,8.4,2022-09-01
,s3483,920,10.0,2020-01-01
,s2899,875,1.1,2023-02-01
,s1863,366,7.5,2021-06-01
,s1787,77,4.9,2021-09-01
,s3243,917,9.2,2022-08-01
,s2637,351,1.3,2022-12-01
,s5373,762,10.0,2020-03-01
,s5113,824,5.2,2021-10-01
,s3017,381,3.2,2022-03-01
,s2729,108,5.3,2020-09-01
,s4154,705,8.7,2023-05-01
,s84,390,3.7,2021-03-01
,s5730,119,4.0,2019-06-01
,s5403,813,2.1,2018-03-01
,s1499,108,3.2,2020-09-01
,s3093,65,4.7,2020-10-01
,s4443,142,8.1,2022-07-01
,s522,132,5.0,2019-01-01
,s2489,399,8.5,2019-02-01
,s673,402,1.2,2020-10-01
,s5904,631,1.5,2023-05-01
,s6170,757,1.9,2019-10-01
,s2803,602,4.3,2023-12-01
,s4746,594,7.2,2018-04-01
,s8484,311,7.7,2020-11-01
,s1892,508,8.6,2021-11-01
,s2938,534,8.7,2023-01-01
,s2143,887,5.9,2021-02-01
,s3279,650,3.2,2018-01-01
,s6077,599,2.2,2023-03-01
,s6528,523,9.1,2023-12-01
,s7275,311,6.2,2018-04-01
,s7384,709,1.2,2022-05-01
,s177,230,1.2,2020-01-01
,s2947,944,1.1,2021-05-01
,s5947,567,7.6,2021-02-01
,s8328,969,3.6,2021-11-01
,s8674,799,1.3,2023-12-01
,s1175,913,1.5,2022-11-01
,s1220,848,3.0,2018-07-01
,s2220,110,3.2,2023-03-01
,s4319,527,5.0,2019-02-01
,s2136,489,2.0,2020-12-01
,s4862,206,2.7,2019-09-01
,s401,317,8.7,2019-05-01
,s4830,954,8.9,2020-10-01
,s7811,761,7.2,2019-04-01
,s6064,881,6.0,2022-08-01
,s6538,867,6.0,2019-07-01
,s1086,519,1.3,2023-05-01
,s3641,479,5.7,2023-08-01
,s1201,213,6.1,2019-11-01
,s7975,59,7.1,2022-12-01
,s4103,619,9.9,2018-05-01
,s7121,922,3.3,2022-10-01
,s3900,791,1.2,2021-06-01
,s3581,621,3.9,2022-01-01
,s1530,964,1.4,2022-11-01
,s3580,120,7.9,2021-12-01
,s8773,911,2.5,2022-08-01
,s6173,631,8.7,2023-03-01
,s7959,236,9.4,2022-04-01
,s1795,474,1.0,2018-01-01
,s6831,612,2.3,2020-07-01
,s2097,961,9.8,2022-10-01
,s1485,82,8.3,2018-12-01
,s5534,864,4.0,2018-07-01
,s5373,364,9.2,2022-07-01
,s6753,2,7.2,2021-03-01
,s5822,156,1.1,2021-10-01
,s5094,86,10.0,2022-11-01
,s1442,456,5.3,2020-01-01
,s8548,21,7.4,2021-11-01
,s3884,926,9.2,2018-09-01
,s5999,752,5.9,2023-02-01
,s2873,418,5.3,2019-01-01
,s2149,817,8.1,2021-12-01
,s1413,226,5.8,2023-10-01
,s6023,391,3.4,2018-11-01
,s1220,648,2.5,2019-08-01
,s7091,33,6.6,2022-07-01
,s1453,778,2.7,2023-05-01
,s153,59,8.3,2022-01-01
,s3513,507,3.3,2023-01-01
,s6434,123,3.2,2023-02-01
,s6075,520,2.1,2023-01-01
,s8533,196,1.3,2022-03-01
,s1354,698,5.3,2022-08-01
,s4728,860,2.8,2020-03-01
,s6326,281,5.7,2023-08-01
,s5827,294,5.6,2019-08-01
,s2296,117,7.3,2018-08-01
,s2906,928,7.1,2020-10-01
,s7052,46,1.8,2023-11-01
,s7896,261,7.7,2019-09-01
,s3871,708,7.1,2018-11-01
,s7142,875,1.4,2019-06-01
,s4203,970,6.1,2020-08-01
,s4565,897,6.9,2021-10-01
,s6366,369,2.8,2023-04-01
,s4926,445,5.7,2023-11-01
,s320,908,7.7,2019-08-01
,s1080,794,6.8,2021-11-01
,s4708,80,5.7,2023-10-01
,s2103,779,2.4,2021-08-01
,s5416,595,1.9,2022-04-01
,s1071,455,4.0,2021-04-01
,s2057,156,7.9,2023-10-01
,s4497,138,1.2,2023-04-01
,s3754,917,3.7,2019-09-01
,s1371,893,7.8,2020-03-01
,s4562,96,8.0,2019-10-01
,s1111,582,7.7,2023-08-01
,s3262,124,9.1,2019-11-01
,s677,261,6.5,2020-05-01
,s4324,597,7.3,2021-02-01
,s814,268,6.8,2021-10-01
,s2325,589,3.1,2021-12-01
,s6494,361,8.1,2023-10-01
,s5624,828,5.3,2023-01-01
,s8250,830,4.3,2023-12-01
,s3903,192,5.9,2020-03-01
,s3311,69,4.6,2020-09-01
,s3919,798,4.3,2021-11-01
,s4263,270,5.9,2018-10-01
,s1187,903,9.3,2023-03-01
,s1161,201,8.1,2019-07-01
,s4461,512,6.2,2021-08-01
,s7596,480,6.0,2021-04-01
,s6448,63,1.3,2020-12-01
,s137,935,9.9,2019-04-01
,s3793,34,7.3,2021-08-01
,s8680,784,9.7,2021-09-01
,s5874,411,7.1,2021-07-01
,s3131,601,3.3,2018-11-01
,s2004,292,7.2,2019-01-01
,s8214,494,2.4,2019-12-01
,s6488,172,2.4,2020-03-01
,s6843,495,7.8,2021-05-01
,s8212,787,8.1,2018-06-01
,s8378,399,6.0,2020-03-01
,s1025,316,8.0,2021-09-01
,s2041,222,7.4,2019-04-01
,s7048,825,3.6,2023-01-01
,s2711,407,2.4,2018-07-01
,s1520,139,3.6,2018-10-01
,s3651,615,5.3,2023-01-01
,s4404,56,9.6,2018-09-01
,s5758,59,7.3,2018-07-01
,s293,675,2.7,2023-06-01
,s2107,186,5.1,2020-06-01
,s7362,69,1.3,2021-01-01
,s1975,799,1.1,2023-12-01
,s354,53,2.0,2019-09-01
,s6183,671,7.7,2018-03-01
,s7321,759,10.0,2022-01-01
,s930,389,1.6,2019-12-01
,s5542,226,4.9,2023-03-01
,s4527,462,9.0,2022-04-01
,s4195,658,8.6,2023-03-01
,s6516,864,1.3,2021-04-01
,s4117,645,3.3,2019-04-01
,s7415,448,2.5,2023-01-01
,s4357,168,3.9,2020-10-01
,s6110,679,2.8,2020-06-01
,s4695,596,6.5,2020-08-01
,s4916,868,3.2,2018-05-01
,s1454,126,8.8,2018-04-01
,s5237,458,5.5,2023-08-01
,s2734,599,5.4,2018-10-01
,s8540,643,5.9,2018-01-01
,s3070,540,8.9,2022-06-01
,s7053,423,10.0,2019-10-01
,s5327,616,2.1,2020-10-01
,s3890,570,9.6,2022-02-01
,s4310,720,9.7,2018-12-01
,s5950,12,7.5,2022-10-01
,s1638,743,9.1,2023-07-01
,s1515,394,9.2,2022-01-01
,s708,804,8.0,2019-01-01
,s38,95,4.7,2019-01-01
,s2496,961,5.9,2023-01-01
,s8364,487,9.5,2018-08-01
,s6165,658,4.5,2020-12-01
,s6179,788,8.4,2021-09-01
,s4142,635,9.6,2021-02-01
,s6636,373,7.2,2019-10-01
,s2409,244,2.0,2018-02-01
,s2298,457,2.3,2019-07-01
,s7028,343,5.1,2021-05-01
,s1454,134,7.8,2021-01-01
,s2252,645,5.2,2019-03-01
,s2443,538,5.3,2020-02-01
,s724,141,7.8,2022-09-01
,s2782,703,8.3,2023-02-01
,s3537,29,8.3,2022-07-01
,s8353,489,6.4,2021-01-01
,s788,534,8.2,2021-10-01
,s8445,902,3.8,2023-08-01
,s8386,391,4.0,2021-11-01
,s3824,509,5.6,2022-06-01
,s2649,781,8.6,2023-12-01
,s890,115,3.2,2018-01-01
,s7441,115,3.4,2021-01-01
,s8569,592,2.3,2020-06-01
,s3380,918,7.1,2021-05-01
,s4102,844,6.2,2018-11-01
,s2564,447,6.4,2019-08-01
,s3420,85,6.8,2021-03-01
,s4605,56,7.0,2023-01-01
,s3429,978,5.9,2023-01-01
,s3580,613,2.3,2018-10-01
,s749,589,5.7,2019-03-01
,s8608,288,8.0,2019-12-01
,s4519,123,1.0,2018-02-01
,s6404,236,6.7,2019-05-01
,s6440,344,9.0,2023-08-01
,s7174,954,2.4,2020-04-01
,s8381,668,9.9,2021-04-01
,s2421,909,1.7,2018-06-01
,s2629,906,6.6,2022-06-01
,s157,688,4.4,2023-07-01
,s3581,824,1.8,2018-05-01
,s7874,648,3.7,2021-04-01
,s604,858,7.2,2019-05-01
,s4332,637,2.5,2023-07-01
,s6995,409,1.1,2019-11-01
,s2382,947,5.6,2018-03-01
,s6826,839,4.3,2022-04-01
,s618,944,8.1,2023-07-01
,s7291,953,1.6,2018-02-01
,s2817,150,1.9,2023-06-01
,s8478,300,9.4,2023-09-01
,s2357,888,1.9,2022-10-01
,s7183,810,4.2,2023-03-01
,s3404,668,1.7,2020-03-01
,s8586,880,9.8,2020-09-01
,s3833,913,8.3,2020-05-01
,s282,434,4.0,2019-06-01
,s7592,693,7.6,2023-03-01
,s292,368,9.8,2023-04-01
,s2056,599,5.1,2022-03-01
,s7182,937,2.4,2023-12-01
,s1176,342,1.6,2018-05-01
,s519,700,6.0,2022-09-01
,s8791,647,5.0,2023-03-01
,s8242,404,5.5,2018-08-01
,s5883,581,2.1,2020-09-01
,s5639,95,8.8,2018-06-01
,s1319,322,8.0,2021-01-01
,s2652,94,3.2,2021-09-01
,s5280,974,7.5,2018-01-01
,s8109,274,5.5,2019-09-01
,s5397,15,4.9,2019-07-01
,s3200,771,2.1,2020-09-01
,s5329,319,3.0,2022-06-01
,s7163,913,7.2,2020-05-01
,s4359,291,4.7,2021-10-01
,s2829,50,2.1,2023-11-01
,s6432,122,4.3,2022-01-01
,s5816,692,5.9,2021-07-01
,s3360,870,8.3,2018-07-01
,s4871,897,4.0,2022-02-01
,s4581,157,1.4,2021-05-01
,s1213,787,9.2,2018-01-01
,s6801,777,1.0,2018-04-01
,s5513,977,2.5,2021-10-01
,s4256,842,3.0,2023-03-01
,s3553,683,6.4,2018-02-01
,s4292,100,9.7,2020-09-01
,s1581,785,8.6,2020-09-01
,s431,959,4.1,2023-01-01
,s7030,72,2.9,2022-03-01
,s5045,309,4.1,2019-07-01
,s2896,359,5.3,2023-06-01
,s5672,600,4.0,2022-06-01
,s7357,955,1.9,2021-12-01
,s8774,563,2.3,2020-04-01
,s6275,323,9.6,2020-04-01
,s4310,998,8.6,2019-09-01
,s4580,272,6.9,2020-02-01
,s7321,199,7.4,2023-01-01
,s1814,816,8.4,2019-03-01
,s6179,333,9.8,2018-03-01
,s829,275,3.2,2023-10-01
,s8779,295,4.5,2019-04-01
,s3566,223,5.5,2018-03-01
,s1448,179,1.6,2019-10-01
,s6442,210,9.9,2019-01-01
,s8771,63,8.1,2021-07-01
,s3190,805,2.2,2022-04-01
,s563,935,8.2,2019-05-01
,s3654,10,5.3,2018-09-01
,s7960,744,7.6,2023-12-01
,s924,488,7.0,2018-04-01
,s1805,743,4.4,2019-03-01
,s6477,104,3.9,2018-12-01
,s2239,808,2.8,2023-03-01
,s7721,958,5.8,2019-09-01
,s6582,361,6.0,2019-05-01
,s324,310,5.2,2023-03-01
,s990,750,7.0,2022-04-01
,s4530,629,4.8,2018-04-01
,s3120,913,9.3,2023-10-01
,s4463,283,8.7,2023-08-01
,s3127,111,8.3,2022-10-01
,s1076,850,8.4,2023-09-01
,s5288,631,6.3,2020-03-01
,s1277,753,4.1,2023-02-01
,s6903,250,7.6,2018-04-01
,s6029,796,9.0,2019-10-01
,s3708,50,1.8,2021-05-01
,s8281,492,4.9,2023-08-01
,s777,961,5.5,2023-03-01
,s3074,154,3.2,2023-05-01
,s7571,189,5.6,2020-12-01
,s459,350,8.1,2022-06-01
,s4462,556,3.0,2018-05-01
,s1155,605,4.3,2023-04-01
,s7518,972,4.5,2018-05-01
,s4393,310,1.4,2021-07-01
,s752,625,4.0,2022-07-01
,s3913,360,4.5,2018-12-01
,s742,858,4.6,2023-08-01
,s2835,225,6.5,2018-06-01
,s4782,527,7.8,2022-11-01
,s105,805,9.9,2022-06-01
,s8392,173,6.3,2018-07-01
,s3943,193,9.7,2020-07-01
,s2641,531,6.2,2022-09-01
,s233,459,2.5,2020-05-01
,s8280,826,4.9,2023-09-01
,s3674,198,9.0,2018-01-01
,s5719,362,4.4,2019-11-01
,s2968,859,7.8,2018-10-01
,s5231,399,8.0,2021-07-01
,s5895,693,2.7,2021-07-01
,s5050,319,4.0,2023-10-01
,s1178,597,6.2,2023-08-01
,s7843,124,5.6,2023-12-01
,s7180,387,2.4,2021-07-01
,s5071,975,4.1,2022-12-01
,s5578,59,3.5,2019-05-01
,s8724,895,2.2,2022-08-01
,s7365,119,9.1,2020-03-01
,s8653,967,10.0,2019-11-01
,s4740,3,10.0,2022-08-01
,s1605,1000,2.0,2019-07-01
,s513,642,7.1,2020-05-01
,s1638,39,4.4,2020-01-01
,s5676,60,9.0,2019-01-01
,s2292,553,9.9,2018-02-01
,s5837,405,1.4,2019-07-01
,s7799,792,3.2,2021-11-01
,s8505,624,5.7,2020-10-01
,s5674,848,5.0,2019-11-01
,s7925,255,2.6,2018-10-01
,s8485,509,8.1,2021-04-01
,s284,42,2.1,2020-12-01
,s5930,411,2.5,2022-11-01
,s325,405,5.3,2021-11-01
,s6782,776,4.6,2020-08-01
,s1626,90,9.2,2019-03-01
,s3272,368,6.9,2021-05-01
,s3843,829,8.3,2023-10-01
,s1251,55,6.7,2019-03-01
,s7194,12,3.7,2021-07-01
,s8654,37,8.4,2022-02-01
,s4954,682,3.2,2020-02-01
,s7611,863,8.6,2019-01-01
,s5932,690,5.5,2020-08-01
,s4490,162,2.5,2018-10-01
,s7830,439,5.3,2018-12-01
,s7886,306,7.6,2023-07-01
,s4457,814,3.5,2023-04-01
,s2856,903,1.8,2022-05-01
,s3837,914,5.7,2022-01-01
,s5833,705,4.2,2019-10-01
,s6686,753,8.4,2020-05-01
,s92,336,3.1,2023-01-01
,s6841,160,2.4,2018-05-01
,s2156,17,10.0,2022-09-01
,s4768,652,2.3,2021-08-01
,s5362,469,5.6,2019-02-01
,s7089,252,6.3,2022-06-01
,s1112,534,2.8,2020-11-01
,s4302,733,3.5,2023-06-01
,s7783,881,1.7,2022-02-01
,s1222,999,8.4,2021-03-01
,s8378,363,9.1,2019-03-01
,s4794,206,8.6,2018-02-01
,s1298,248,8.2,2022-09-01
,s6298,316,5.9,2018-01-01
,s2328,431,9.5,2019-08-01
,s2469,218,2.8,2020-06-01
,s2103,665,8.7,2021-02-01
,s6119,731,7.3,2020-04-01
,s4257,579,9.6,2018-10-01
,s3658,282,2.3,2019-01-01
,s7470,680,8.2,2023-05-01
,s8543,452,3.6,2021-11-01
,s4030,311,8.4,2020-03-01
,s2367,994,9.4,2019-05-01
,s6193,23,5.8,2022-03-01
,s7917,462,1.3,2023-03-01
,s4026,131,2.3,2019-04-01
,s6631,772,2.9,2019-01-01
,s8413,354,7.1,2021-03-01
,s4267,761,1.2,2019-07-01
,s5060,553,1.5,2018-08-01
,s473,714,1.9,2023-01-01
,s7710,612,9.9,2021-01-01
,s2152,201,5.3,2018-06-01
,s5195,27,6.8,2020-06-01
,s3502,931,7.6,2023-01-01
,s1267,789,6.2,2021-08-01
,s472,712,3.7,2023-08-01
,s6473,405,4.6,2018-08-01
,s2538,888,4.2,2019-09-01
,s5029,177,4.3,2022-08-01
,s2283,452,9.5,2021-08-01
,s8354,924,4.4,2022-01-01
,s2337,85,1.6,2022-10-01
,s8134,688,8.5,2021-06-01
,s2009,763,4.1,2021-03-01
,s355,379,6.2,2021-03-01
,s6472,522,2.1,2019-08-01
,s7866,159,2.7,2020-05-01
,s2875,237,1.6,2022-01-01
,s5950,201,8.6,2018-05-01
,s2424,910,6.3,2020-10-01
,s6802,947,2.6,2019-02-01
,s1993,453,9.7,2021-12-01
,s3096,53,7.0,2021-12-01
,s7307,656,7.8,2023-06-01
,s8397,451,7.6,2019-03-01
,s5950,643,1.7,2018-12-01
,s719,902,2.3,2020-03-01
,s5136,147,9.8,2020-11-01
,s8630,434,4.9,2022-05-01
,s5384,418,8.0,2021-07-01
,s3374,435,3.6,2019-03-01
,s5952,887,2.3,2021-09-01
,s6517,171,1.8,2021-10-01
,s158,4,8.7,2023-06-01
,s6,173,7.0,2020-08-01
,s3435,286,5.5,2018-02-01
,s5986,725,9.1,2018-02-01
,s6610,71,4.8,2021-10-01
,s2633,52,6.5,2019-03-01
,s6014,277,2.0,2022-06-01
,s6149,127,9.7,2018-06-01
,s355,892,8.9,2022-02-01
,s7708,232,9.4,2020-06-01
,s5105,290,1.4,2019-06-01
,s1812,161,4.1,2022-10-01
,s5529,758,2.7,2021-08-01
,s8436,827,6.4,2021-11-01
,s6412,253,6.1,2022-04-01
,s812,440,8.1,2019-11-01
,s1211,778,5.2,2019-04-01
,s1089,360,8.3,2020-02-01
,s2093,230,7.7,2022-12-01
,s7419,175,1.5,2023-02-01
,s5747,148,9.4,2021-02-01
,s5050,870,8.6,2018-03-01
,s38,510,1.8,2023-11-01
,s1103,235,9.2,2019-07-01
,s948,632,4.3,2021-07-01
,s1606,228,2.9,2022-02-01
,s1395,468,5.7,2022-03-01
,s4615,262,6.4,2023-10-01
,s7441,560,6.7,2018-07-01
,s8524,869,6.3,2022-05-01
,s1254,258,7.3,2019-01-01
,s7919,981,2.1,2021-08-01
,s1310,281,9.0,2018-07-01
,s7175,811,5.0,2019-05-01
,s1159,758,1.4,2023-10-01
,s6237,491,4.5,2023-01-01
,s7927,83,2.0,2020-10-01
,s7635,227,9.2,2020-02-01
,s3284,27,6.0,2020-10-01
,s2112,506,2.2,2021-12-01
,s129,837,8.1,2020-04-01
,s1886,676,5.1,2021-10-01
,s1035,976,4.2,2020-08-01
,s3964,353,2.0,2019-11-01
,s1130,894,8.6,2023-10-01
,s5251,157,1.0,2020-10-01
,s851,812,4.1,2023-06-01
,s5877,313,9.7,2018-02-01
,s3516,913,9.6,2021-02-01
,s7832,238,6.0,2019-07-01
,s8431,465,2.5,2023-09-01
,s7230,577,5.7,2020-07-01
,s4126,113,6.5,2019-08-01
,s1622,933,8.1,2019-05-01
,s6325,455,1.7,2020-05-01
,s4951,15,3.7,2021-05-01
,s417,633,3.4,2020-07-01
,s7286,800,2.6,2022-08-01
,s5761,584,3.1,2019-08-01
,s4083,612,3.5,2020-08-01
,s7452,324,7.7,2023-08-01
,s5744,599,4.9,2022-02-01
,s595,988,9.9,2023-04-01
,s44,297,8.7,2018-05-01
,s338,107,5.9,2020-02-01
,s7938,160,2.1,2023-02-01
,s4923,3,2.3,2021-08-01
,s5402,931,6.9,2021-03-01
,s2659,506,5.1,2022-02-01
,s3638,290,1.6,2018-03-01
,s3925,240,9.7,2020-10-01
,s5024,795,1.6,2022-08-01
,s1562,116,8.0,2018-04-01
,s7214,420,6.0,2019-10-01
